year,respondent_id,weight,gender,age,education,income_quintile,employment_status,area_type,has_account,has_bank_account,has_mobile_money,has_digital_account,did_save,did_borrow,owns_mobile_phone,uses_internet,receives_pension,receives_remittances,any_digital_payment
2017,112216634,1.68692945646925,Male,67.0,Primary or less,1,1,,1,1,0,,1,1,1.0,,4,5.0,
2017,166192206,0.733695893503116,Female,19.0,Primary or less,3,1,,0,0,0,,1,0,1.0,,4,4.0,
2017,179642075,0.481591987525105,Male,49.0,Secondary,3,0,,0,0,0,,0,0,1.0,,4,5.0,
2017,167027215,1.14011865872826,Male,29.0,Primary or less,1,1,,0,0,0,,0,1,1.0,,4,3.0,
2017,158708601,0.51588667749841,Female,38.0,Secondary,3,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,167416540,1.17301483994133,Female,58.0,Primary or less,2,0,,0,0,0,,1,0,0.0,,4,5.0,
2017,185837937,1.97452265216932,Female,31.0,Primary or less,1,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,169347424,2.6811044372344,Female,50.0,Primary or less,4,0,,1,1,0,,1,1,1.0,,4,1.0,
2017,118942121,0.332660487133329,Female,35.0,Secondary,1,1,,1,1,0,,1,1,1.0,,4,1.0,
2017,209249915,0.781103763882749,Female,22.0,Primary or less,5,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,146048512,0.409074686057264,Male,22.0,Secondary,5,1,,1,0,1,,1,1,1.0,,4,1.0,
2017,119370997,0.456839554415839,Female,18.0,Secondary,2,0,,0,0,0,,1,0,1.0,,4,5.0,
2017,139173044,1.26749021568394,Male,45.0,Secondary,3,1,,0,0,0,,1,1,1.0,,4,3.0,
2017,130220984,1.42226065099913,Female,17.0,Secondary,1,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,182939165,0.311827581061005,Male,18.0,Secondary,1,1,,0,0,0,,1,1,0.0,,4,2.0,
2017,130946405,0.290594591450477,Female,29.0,Tertiary+,4,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,134786253,0.290594591450477,Male,56.0,Secondary,4,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,209752403,0.511454188376139,Female,24.0,Primary or less,5,1,,0,0,0,,0,1,1.0,,4,2.0,
2017,199097264,1.10054384025467,Female,20.0,Secondary,2,0,,0,0,0,,1,1,1.0,,4,2.0,
2017,187887821,0.290594591450477,Male,21.0,Secondary,5,0,,0,0,0,,0,0,1.0,,4,2.0,
2017,155805763,0.449528294565262,Female,30.0,Secondary,2,0,,0,0,0,,0,0,0.0,,4,5.0,
2017,145777078,0.530166968491822,Female,30.0,Primary or less,1,1,,1,1,0,,1,1,0.0,,4,3.0,
2017,138069742,0.316683658740025,Female,30.0,Secondary,5,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,121379222,0.312661288581066,Female,27.0,Secondary,5,1,,1,0,1,,1,0,1.0,,4,1.0,
2017,130139387,1.30692443681883,Female,38.0,Primary or less,2,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,211024750,0.803518425127192,Female,48.0,Secondary,5,0,,1,1,0,,1,0,1.0,,4,1.0,
2017,163258234,0.38240249373055,Female,17.0,Primary or less,5,1,,0,0,0,,1,0,0.0,,4,5.0,
2017,152596637,0.702631918112438,Male,40.0,Primary or less,2,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,157767297,1.50415186468287,Male,67.0,Primary or less,1,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,187911738,1.4894030872704,Male,43.0,Secondary,2,0,,0,0,0,,0,1,1.0,,4,5.0,
2017,195961739,0.890608384919027,Male,60.0,Secondary,3,1,,1,0,1,,1,1,1.0,,4,2.0,
2017,173491139,0.51588667749841,Female,35.0,Primary or less,3,1,,0,0,0,,1,0,1.0,,4,5.0,
2017,172229265,1.03177335499682,Female,41.0,Secondary,4,1,,0,0,0,,1,1,1.0,,4,3.0,
2017,151124696,0.290594591450477,Female,29.0,Secondary,5,0,,0,0,0,,1,0,1.0,,4,2.0,
2017,130586832,1.4736586172148,Female,56.0,Primary or less,4,0,,0,0,0,,1,1,1.0,,4,4.0,
2017,112538765,0.526561510827293,Male,39.0,Primary or less,3,1,,1,1,1,,1,1,1.0,,1,1.0,
2017,159100939,0.996572708720628,Male,54.0,Primary or less,5,1,,0,0,0,,1,0,1.0,,4,3.0,
2017,163317736,0.290594591450477,Female,67.0,Secondary,4,0,,1,1,0,,0,1,1.0,,1,5.0,
2017,206666412,2.78220033334623,Male,38.0,Primary or less,1,1,,1,1,0,,1,1,1.0,,4,5.0,
2017,117669781,0.380269960139007,Female,30.0,Primary or less,2,0,,1,0,1,,0,1,1.0,,4,1.0,
2017,182178280,1.1359648198477,Male,50.0,Primary or less,3,1,,0,0,0,,0,1,1.0,,4,5.0,
2017,123539487,0.311827581061005,Male,20.0,Secondary,2,1,,0,0,0,,0,0,1.0,,4,2.0,
2017,144045524,2.04537343028632,Male,20.0,Secondary,1,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,165514493,0.498688390037037,Male,39.0,Primary or less,4,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,150653735,0.781103763882749,Female,20.0,Secondary,3,0,,0,0,0,,0,1,0.0,,4,2.0,
2017,203001539,0.568904260399652,Female,21.0,Secondary,3,1,,0,0,0,,1,0,0.0,,4,5.0,
2017,209147661,0.762440717323398,Male,30.0,Primary or less,2,1,,1,1,0,,1,1,0.0,,4,1.0,
2017,144776197,2.19676270571472,Male,18.0,Secondary,5,1,,0,0,0,,1,0,1.0,,4,3.0,
2017,181317851,0.650492607177202,Female,24.0,Secondary,2,1,,0,0,0,,1,1,0.0,,4,5.0,
2017,134077172,1.14720748119165,Female,20.0,Primary or less,1,0,,0,0,0,,0,0,0.0,,4,5.0,
2017,126761256,1.11700535400161,Female,25.0,Primary or less,2,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,161054507,2.78220033334623,Male,50.0,Primary or less,1,1,,0,0,0,,1,0,1.0,,4,5.0,
2017,122791473,1.46573586192641,Female,40.0,Primary or less,4,0,,0,0,0,,0,1,0.0,,4,5.0,
2017,134747108,0.290594591450477,Male,22.0,Secondary,4,1,,0,0,0,,1,0,0.0,,4,3.0,
2017,111134553,0.621018795245714,Male,39.0,Primary or less,5,1,,0,0,0,,1,0,0.0,,4,3.0,
2017,126950769,0.386724463956489,Male,49.0,Secondary,5,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,196595982,0.80319070592211,Male,30.0,Primary or less,5,1,,0,0,0,,0,0,0.0,,4,5.0,
2017,192120515,0.290594591450477,Male,28.0,Secondary,2,0,,1,0,1,,0,0,1.0,,4,1.0,
2017,131979718,0.294859494704489,Female,30.0,Secondary,5,1,,1,1,0,,1,1,1.0,,4,1.0,
2017,194785435,0.449528294565262,Female,29.0,Secondary,3,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,135456284,1.42226065099913,Female,20.0,Secondary,4,1,,0,0,0,,0,0,1.0,,4,3.0,
2017,133080126,2.78220033334623,Male,25.0,Primary or less,1,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,124060112,1.5827078729492,Male,20.0,Secondary,5,0,,1,0,1,,1,1,1.0,,4,1.0,
2017,164300630,0.760930321143094,Male,40.0,Secondary,5,1,,1,1,0,,1,0,1.0,,4,2.0,
2017,132950299,0.550910270106161,Female,65.0,Primary or less,2,0,,0,0,0,,0,1,0.0,,4,3.0,
2017,190976163,0.33123808089167,Female,56.0,Secondary,3,1,,1,1,0,,0,1,1.0,,1,5.0,
2017,177331251,1.87219419991696,Male,20.0,Secondary,5,1,,1,1,0,,1,1,1.0,,4,1.0,
2017,124527648,0.546871680839914,Male,33.0,Secondary,3,0,,1,1,0,,0,0,1.0,,4,5.0,
2017,113360762,2.78220033334623,Female,39.0,Primary or less,1,1,,1,1,0,,1,0,0.0,,4,5.0,
2017,125337983,0.332660487133329,Female,40.0,Secondary,3,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,155374418,0.290594591450477,Male,51.0,Secondary,5,1,,1,1,0,,1,0,1.0,,4,1.0,
2017,191361261,1.74998109442638,Male,42.0,Primary or less,4,1,,0,0,0,,1,0,1.0,,4,2.0,
2017,169322952,0.589718989408978,Female,30.0,Secondary,5,1,,0,0,0,,1,0,1.0,,4,2.0,
2017,128379610,0.776277168869699,Male,30.0,Primary or less,4,1,,1,1,0,,1,1,1.0,,4,1.0,
2017,129538738,0.78200989329422,Female,60.0,Primary or less,3,1,,0,0,0,,1,1,0.0,,4,5.0,
2017,174306678,0.433661738118135,Female,17.0,Secondary,4,1,,0,0,0,,1,1,0.0,,4,2.0,
2017,133928603,2.78220033334623,Female,30.0,Primary or less,2,0,,1,1,0,,1,1,1.0,,4,2.0,
2017,192154937,1.06033393698364,Female,28.0,Primary or less,2,1,,0,0,0,,0,0,0.0,,4,5.0,
2017,123825012,1.07887477647486,Male,68.0,Secondary,5,0,,0,0,0,,0,0,1.0,,4,5.0,
2017,175507967,2.78220033334623,Male,18.0,Primary or less,1,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,147328140,0.98336950726426,Male,35.0,Secondary,4,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,172251553,1.90134980069504,Female,27.0,Secondary,4,1,,1,0,1,,1,1,1.0,,4,1.0,
2017,164665308,2.11294156179777,Female,48.0,Primary or less,2,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,111488903,0.78984226624094,Male,40.0,Secondary,1,1,,0,0,0,,1,0,1.0,,4,5.0,
2017,177265599,1.2038431522694,Male,30.0,Secondary,2,1,,1,1,0,,1,1,1.0,,4,2.0,
2017,198953331,1.18484823377402,Female,45.0,Primary or less,1,0,,0,0,0,,0,1,1.0,,4,5.0,
2017,170275187,0.583493937644501,Female,20.0,Secondary,2,0,,1,0,1,,1,1,1.0,,4,1.0,
2017,195018036,0.565535208447619,Male,40.0,Secondary,5,1,,1,0,1,,1,1,1.0,,4,1.0,
2017,157899213,0.741904026138019,Male,40.0,Primary or less,2,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,129179078,2.11027716393227,Male,19.0,Secondary,4,1,,1,1,0,,1,1,1.0,,4,1.0,
2017,206022538,0.528235390449443,Female,48.0,Primary or less,2,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,131267126,0.7648049874611,Female,18.0,Primary or less,2,1,,0,0,0,,0,1,1.0,,4,5.0,
2017,199961889,2.01287160838134,Female,24.0,Primary or less,3,1,,0,0,0,,1,0,1.0,,4,2.0,
2017,194402136,0.579888412924482,Male,26.0,Secondary,5,1,,1,1,1,,1,0,1.0,,4,1.0,
2017,202044836,1.39855166017191,Male,24.0,Tertiary+,5,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,124667986,0.685259331623759,Female,24.0,Secondary,5,0,,0,0,0,,0,1,1.0,,4,5.0,
2017,147728122,0.950050976220076,Female,29.0,Primary or less,1,1,,1,0,1,,1,1,1.0,,4,1.0,
2017,166215529,0.394949411258007,Female,53.0,Primary or less,2,0,,0,0,0,,1,1,0.0,,4,5.0,
2017,203336181,0.604842465043686,Female,31.0,Secondary,5,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,146799491,0.648477747805402,Female,18.0,Primary or less,4,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,157354975,1.01781566014766,Male,45.0,Primary or less,3,1,,1,1,0,,1,1,1.0,,4,5.0,
2017,189724631,1.14720748119165,Female,22.0,Primary or less,1,1,,0,0,0,,1,1,0.0,,4,5.0,
2017,193921125,0.472188907345444,Male,65.0,Secondary,3,1,,1,1,0,,0,0,1.0,,4,1.0,
2017,170084930,0.290594591450477,Male,35.0,Secondary,5,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,197970749,0.433772087267339,Male,23.0,Secondary,1,1,,0,0,0,,1,0,1.0,,4,2.0,
2017,112807154,1.87950676733078,Male,35.0,Primary or less,4,0,,1,1,0,,1,0,1.0,,4,1.0,
2017,165954790,0.34676546774175,Female,40.0,Primary or less,1,1,,0,0,0,,1,0,1.0,,4,3.0,
2017,209360373,0.290594591450477,Female,33.0,Secondary,4,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,138312048,2.0865173515677,Female,27.0,Primary or less,5,0,,0,0,0,,0,0,1.0,,4,5.0,
2017,146301432,1.99314541744126,Male,45.0,Primary or less,4,1,,1,1,0,,1,1,1.0,,4,1.0,
2017,132502872,0.874990547213192,Male,42.0,Primary or less,5,1,,1,0,1,,1,0,1.0,,4,1.0,
2017,206517548,0.311827581061005,Male,20.0,Primary or less,1,0,,1,0,1,,0,0,0.0,,4,1.0,
2017,166271520,0.932585145037451,Male,22.0,Secondary,2,1,,0,0,0,,0,1,1.0,,4,5.0,
2017,140720885,0.378884507727156,Female,52.0,Secondary,4,0,,1,0,1,,0,0,1.0,,4,2.0,
2017,196898373,0.818149372114529,Male,18.0,Secondary,5,0,,0,0,0,,1,0,1.0,,4,5.0,
2017,188308379,0.589718989408978,Female,27.0,Secondary,2,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,205191292,1.71017798809238,Male,29.0,Primary or less,2,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,116545760,0.792271956729886,Male,55.0,Primary or less,1,0,,0,0,0,,0,0,0.0,,4,5.0,
2017,111667141,0.760539920278015,Female,34.0,Secondary,5,1,,0,0,0,,1,1,0.0,,4,2.0,
2017,145545725,1.73061999592096,Female,22.0,Primary or less,5,0,,0,0,0,,0,1,1.0,,4,5.0,
2017,178514502,0.884775845170487,Female,,,5,1,,0,0,0,,0,0,,,4,2.0,
2017,134427771,1.96038665522824,Female,42.0,Primary or less,2,1,,1,0,1,,0,1,1.0,,4,2.0,
2017,193580360,1.93362231978245,Male,50.0,Secondary,2,1,,1,1,0,,1,1,0.0,,4,5.0,
2017,151811257,0.7648049874611,Female,18.0,Primary or less,3,0,,0,0,0,,1,1,0.0,,4,3.0,
2017,146475798,2.78220033334623,Male,35.0,Primary or less,4,1,,0,0,0,,0,1,1.0,,4,2.0,
2017,148512096,0.53978821432027,Female,30.0,Secondary,4,1,,1,0,1,,1,0,1.0,,4,1.0,
2017,118038155,1.63629874422906,Male,20.0,Secondary,2,1,,1,1,0,,1,0,1.0,,4,2.0,
2017,156052098,1.14011865872826,Male,32.0,Primary or less,4,1,,0,0,0,,0,1,1.0,,4,3.0,
2017,200566354,0.558352040375885,Male,36.0,Secondary,3,1,,1,0,1,,1,1,1.0,,4,1.0,
2017,176837346,0.308410903003939,Female,,Tertiary+,4,1,,1,1,0,,1,1,1.0,,4,5.0,
2017,145046413,1.4497210323112,Male,32.0,Secondary,3,1,,1,0,1,,1,0,1.0,,4,1.0,
2017,189826193,0.700246833928521,Male,60.0,Primary or less,3,1,,1,1,0,,0,0,1.0,,4,3.0,
2017,152918904,0.878705082285889,Male,16.0,Primary or less,2,0,,0,0,0,,0,0,0.0,,4,5.0,
2017,123961382,0.997981461399987,Female,35.0,Secondary,5,0,,1,1,0,,1,1,1.0,,4,1.0,
2017,111209716,1.27240882618776,Male,60.0,,2,1,,0,0,0,,0,0,0.0,,5,5.0,
2017,209550365,0.290594591450477,Female,41.0,Secondary,5,0,,0,0,0,,0,0,1.0,,4,5.0,
2017,149650374,0.916517964785452,Female,18.0,Secondary,1,0,,0,0,0,,1,1,1.0,,4,2.0,
2017,178616875,2.2327873659469,Female,50.0,Primary or less,5,1,,1,1,0,,1,1,1.0,,4,1.0,
2017,138612910,0.393347802905704,Male,35.0,Tertiary+,2,1,,1,1,1,,1,0,1.0,,4,1.0,
2017,191587521,0.733695893503116,Female,22.0,Secondary,2,1,,0,0,0,,0,1,1.0,,4,5.0,
2017,199723191,1.06033393698364,Female,25.0,Primary or less,3,1,,0,0,0,,0,1,1.0,,4,5.0,
2017,128166183,0.433661738118135,Female,23.0,Secondary,2,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,144096355,1.31805762342883,Male,15.0,Secondary,1,0,,0,0,0,,0,0,0.0,,4,5.0,
2017,166041069,2.19975403187099,Male,15.0,Primary or less,1,1,,0,0,0,,0,0,0.0,,4,5.0,
2017,146265114,1.97474705629003,Female,46.0,Primary or less,4,0,,0,0,0,,0,1,0.0,,4,5.0,
2017,138882067,1.30692443681883,Female,35.0,Primary or less,2,1,,1,1,0,,0,0,1.0,,4,5.0,
2017,193089575,1.60638141184422,Male,34.0,Primary or less,4,1,,1,1,0,,0,0,1.0,,4,5.0,
2017,207318365,0.380269960139007,Female,30.0,Secondary,5,0,,0,0,0,,1,1,1.0,,4,2.0,
2017,200852327,1.12461963764616,Male,74.0,Primary or less,3,0,,0,0,0,,0,0,0.0,,4,5.0,
2017,152529844,1.10882535168874,Male,65.0,Secondary,3,1,,1,1,0,,1,0,1.0,,4,1.0,
2017,149567222,0.339543966413068,Male,37.0,Secondary,5,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,117548175,0.290594591450477,Male,30.0,Secondary,5,1,,1,1,1,,0,0,1.0,,4,1.0,
2017,196401976,0.290594591450477,Male,30.0,Tertiary+,5,1,,1,1,1,,1,1,1.0,,4,5.0,
2017,186619964,0.896969442915166,Female,28.0,Primary or less,4,1,,0,0,0,,0,0,1.0,,3,5.0,
2017,140755225,0.316683658740025,Female,28.0,Secondary,3,0,,1,1,0,,1,1,1.0,,4,1.0,
2017,208096004,0.498688390037037,Male,43.0,Primary or less,3,1,,0,0,0,,0,1,0.0,,4,5.0,
2017,150820954,0.290594591450477,Female,24.0,Secondary,5,0,,1,0,1,,0,0,1.0,,4,1.0,
2017,130135068,2.17951696746397,Male,54.0,Secondary,4,1,,1,1,0,,0,1,1.0,,4,1.0,
2017,152366255,0.562309818823082,Male,58.0,Primary or less,4,0,,0,0,0,,0,0,0.0,,4,3.0,
2017,137988897,0.997376780074074,Male,40.0,Primary or less,3,1,,0,0,0,,0,1,0.0,,4,3.0,
2017,159997461,2.05452236206256,Male,18.0,Primary or less,4,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,112881368,0.463790518546402,Female,37.0,Primary or less,2,0,,0,0,0,,1,1,1.0,,4,5.0,
2017,204424783,1.14011865872826,Male,33.0,Primary or less,3,1,,1,0,1,,1,1,1.0,,4,5.0,
2017,191405742,2.78220033334623,Male,65.0,Primary or less,2,1,,0,0,0,,0,0,0.0,,4,5.0,
2017,149187422,0.589718989408978,Female,25.0,Secondary,4,1,,0,0,0,,1,0,1.0,,4,2.0,
2017,199293485,0.527569290983068,Male,21.0,Secondary,5,1,,1,1,1,,0,1,1.0,,4,1.0,
2017,178580843,1.00944015775025,Female,19.0,Primary or less,2,1,,1,1,0,,0,0,0.0,,4,1.0,
2017,128919190,0.290594591450477,Male,65.0,Secondary,5,0,,0,0,0,,0,0,1.0,,4,5.0,
2017,145478783,0.872553331758419,Female,60.0,Secondary,5,0,,1,1,0,,0,0,1.0,,4,5.0,
2017,139170582,0.916517964785452,Female,23.0,Secondary,1,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,171055587,1.40526383622488,Male,36.0,Primary or less,3,0,,1,1,1,,1,0,1.0,,4,5.0,
2017,167223470,1.14011865872826,Male,32.0,Primary or less,3,1,,0,0,0,,1,0,1.0,,4,5.0,
2017,130184115,2.2104879258222,Female,70.0,Primary or less,4,1,,0,0,0,,1,1,1.0,,4,3.0,
2017,200475934,0.781653221452664,Female,25.0,Secondary,1,0,,0,0,0,,1,1,1.0,,4,2.0,
2017,184634966,0.290594591450477,Male,38.0,Secondary,5,1,,1,0,1,,1,1,1.0,,4,1.0,
2017,176376505,0.452438387597322,Female,20.0,Secondary,4,1,,0,0,0,,0,1,1.0,,4,3.0,
2017,146309870,1.60638141184422,Male,30.0,Primary or less,1,1,,1,0,1,,0,0,1.0,,4,5.0,
2017,164236341,0.34676546774175,Female,35.0,Primary or less,1,0,,0,0,0,,0,1,0.0,,4,3.0,
2017,154454340,0.366147181776716,Female,40.0,Secondary,3,1,,0,0,0,,0,1,1.0,,4,5.0,
2017,150702969,0.733695893503116,Female,15.0,Secondary,5,0,,0,0,0,,0,0,0.0,,4,5.0,
2017,134140717,0.733695893503116,Female,17.0,Secondary,3,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,111622121,0.916517964785452,Female,16.0,Secondary,2,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,137219000,0.601921576134699,Male,28.0,Secondary,4,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,116012696,0.634256436601169,Male,42.0,Secondary,4,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,208180748,0.530166968491822,Female,30.0,Primary or less,1,1,,0,0,0,,0,1,0.0,,4,2.0,
2017,197482760,1.16441575330455,Male,29.0,Primary or less,5,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,152347404,0.605664094650153,Female,17.0,Secondary,5,0,,0,0,0,,0,0,1.0,,4,5.0,
2017,121284665,0.650492607177202,Female,20.0,Secondary,2,0,,0,0,0,,0,1,0.0,,4,5.0,
2017,165181565,0.526561510827293,Male,35.0,Secondary,3,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,148506930,0.932585145037451,Male,19.0,Secondary,4,0,,0,0,0,,0,0,1.0,,4,5.0,
2017,191175385,1.14011865872826,Male,30.0,Primary or less,4,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,194623250,1.73061999592096,Female,20.0,Primary or less,1,1,,1,1,0,,1,0,1.0,,4,2.0,
2017,146099143,0.570059329364129,Male,30.0,Primary or less,4,0,,0,0,0,,0,0,1.0,,4,5.0,
2017,207378733,0.485925827426225,Female,17.0,Secondary,3,0,,0,0,0,,1,0,1.0,,4,5.0,
2017,164880645,0.290594591450477,Male,25.0,Secondary,5,1,,1,1,0,,1,1,1.0,,4,1.0,
2017,192587944,0.319130940327417,Male,30.0,Secondary,4,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,147140229,2.04537343028632,Male,16.0,Secondary,3,0,,0,0,0,,0,0,0.0,,4,2.0,
2017,192488734,0.403228310029124,Female,29.0,Secondary,4,0,,0,0,0,,1,1,1.0,,4,5.0,
2017,157875408,0.913679108831678,Female,15.0,Secondary,3,0,,0,0,0,,0,1,0.0,,4,5.0,
2017,119465662,1.3910115677118,Female,27.0,Primary or less,4,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,111664917,0.396393607584927,Female,33.0,Primary or less,2,0,,0,0,0,,1,1,1.0,,4,5.0,
2017,117586585,1.19089558105771,Male,65.0,Secondary,3,1,,1,1,0,,1,1,1.0,,4,2.0,
2017,131864486,0.290594591450477,Male,25.0,Secondary,5,1,,0,0,0,,0,1,1.0,,4,5.0,
2017,179804540,2.73435840419957,Male,28.0,Primary or less,3,1,,1,1,0,,1,1,1.0,,4,1.0,
2017,149483400,0.733695893503116,Female,17.0,Secondary,2,0,,0,0,0,,0,0,1.0,,4,5.0,
2017,161194349,0.635936476193164,Male,49.0,Secondary,4,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,168011449,0.601921576134699,Male,26.0,Secondary,4,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,115303546,0.792787215169855,Female,30.0,Primary or less,2,1,,0,0,0,,0,0,0.0,,4,5.0,
2017,155277524,0.424041666140829,Male,32.0,Secondary,4,0,,1,1,0,,1,1,1.0,,4,1.0,
2017,126035541,0.983119343660687,Female,39.0,Primary or less,1,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,196726463,0.439352541142944,Male,18.0,Primary or less,5,0,,0,0,0,,0,0,1.0,,4,2.0,
2017,170717786,1.18918082275478,Female,30.0,Primary or less,4,0,,0,0,0,,0,0,0.0,,4,5.0,
2017,157628537,0.290594591450477,Female,49.0,Primary or less,5,1,,1,1,0,,0,0,0.0,,4,5.0,
2017,195516731,0.902676321747067,Male,25.0,Secondary,4,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,136832868,0.94710825390163,Female,27.0,Secondary,4,1,,0,0,0,,0,0,0.0,,4,6.0,
2017,143180107,1.16469483026815,Male,23.0,Secondary,1,0,,1,1,1,,0,0,1.0,,4,1.0,
2017,194608752,0.290594591450477,Male,18.0,Secondary,5,1,,1,0,1,,0,1,1.0,,4,1.0,
2017,174366390,2.35400891289016,Female,37.0,Primary or less,3,0,,0,0,0,,1,1,1.0,,4,2.0,
2017,205282683,0.290594591450477,Male,34.0,Secondary,4,1,,1,0,1,,0,1,1.0,,4,1.0,
2017,153321643,2.12020833070415,Male,27.0,Secondary,5,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,117221516,0.424041666140829,Male,33.0,Secondary,4,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,194481902,1.22722405817179,Male,24.0,Secondary,4,1,,0,0,0,,1,0,1.0,,4,2.0,
2017,188717320,2.7545513505308,Female,80.0,Primary or less,1,0,,0,0,0,,1,0,1.0,,4,5.0,
2017,205502737,1.05513858196614,Male,22.0,Secondary,5,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,208807794,2.10789575433732,Male,43.0,Primary or less,3,1,,1,0,1,,0,0,1.0,,4,1.0,
2017,136399237,2.78220033334623,Male,23.0,Primary or less,3,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,148012011,0.693530935483499,Female,35.0,Primary or less,3,1,,0,0,0,,1,1,0.0,,4,5.0,
2017,115555803,0.915529719274018,Male,25.0,Primary or less,5,1,,0,0,0,,0,1,0.0,,4,5.0,
2017,157830980,0.781653221452664,Female,29.0,Secondary,4,1,,1,0,1,,1,1,1.0,,4,1.0,
2017,182211771,0.611011976523634,Female,23.0,Secondary,3,0,,0,0,0,,1,0,1.0,,4,2.0,
2017,144754310,0.665320974266658,Female,38.0,Secondary,5,1,,0,0,0,,1,1,1.0,,4,2.0,
2017,160596002,0.290594591450477,Male,34.0,Tertiary+,5,1,,1,1,1,,1,0,1.0,,4,1.0,
2017,146422375,0.588044516509627,Female,35.0,Secondary,3,1,,0,0,0,,0,0,1.0,,4,5.0,
2017,154934929,1.21685811194224,Female,36.0,Primary or less,2,1,,0,0,0,,1,0,0.0,,4,3.0,
2017,156724816,0.424041666140829,Male,26.0,Secondary,5,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,161591663,0.741904026138019,Male,37.0,Secondary,5,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,185757595,0.290594591450477,Male,27.0,Tertiary+,5,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,190463876,0.781653221452664,Female,25.0,Secondary,4,1,,1,0,1,,1,0,1.0,,4,2.0,
2017,122656017,0.671606121508526,Female,30.0,Secondary,4,0,,0,0,0,,0,0,1.0,,4,2.0,
2017,204618555,1.81507213267686,Male,45.0,Secondary,5,1,,1,1,0,,0,0,1.0,,4,1.0,
2017,161926096,0.699438858778089,Male,18.0,Secondary,1,1,,0,0,0,,1,0,1.0,,4,5.0,
2017,190856127,1.22202395304727,Female,21.0,Secondary,4,0,,0,0,0,,0,1,1.0,,4,5.0,
2017,152243879,1.86305638573714,Male,38.0,Primary or less,4,1,,0,0,0,,1,0,1.0,,4,2.0,
2017,175359300,0.792787215169855,Female,34.0,Primary or less,4,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,154653625,0.570059329364129,Male,26.0,Primary or less,3,1,,0,0,0,,0,0,0.0,,4,5.0,
2017,204717002,1.40049366785704,Male,55.0,Primary or less,2,1,,1,1,0,,1,1,1.0,,4,2.0,
2017,201380936,1.71017798809238,Male,33.0,Primary or less,2,1,,0,0,0,,1,1,1.0,,4,5.0,
2017,184159433,0.388995958429668,Female,22.0,Secondary,3,1,,1,1,1,,1,1,1.0,,4,1.0,
2017,154576140,1.12461963764616,Male,60.0,Primary or less,2,1,,0,0,0,,1,1,1.0,,4,3.0,
2017,200275290,1.08975848373198,Male,46.0,Secondary,5,1,,1,0,1,,1,0,1.0,,4,1.0,
